"Country","Year","Population","LifeExpectancy","Fertility","Income","Geographic.Region","Geographic.Region.ID"
"Ukraine",1962,43847188,70.76,2.212,4534.8610288612,"Europe & Central Asia","UA"
"Ukraine",1969,46947038,70.97,2.034,5723.3751522877,"Europe & Central Asia","UA"
"Ukraine",1970,47316501,70.87,2.047,6106.4219668796,"Europe & Central Asia","UA"
"United Arab Emirates",1992,2014095,72.068,3.989,30084.2364763941,"Middle East & North Africa","AE"
"United Arab Emirates",1977,724684,66.069,5.744,53335.1757503204,"Middle East & North Africa","AE"
"United Arab Emirates",2002,3254691,74.643,2.428,28728.9618512027,"Middle East & North Africa","AE"
"United Arab Emirates",2004,3658042,75.108,2.236,32181.9396005513,"Middle East & North Africa","AE"
"United Arab Emirates",2011,7890924,76.5,1.841,31700.3935492229,"Middle East & North Africa","AE"
"United Arab Emirates",1973,383152,63.675,6.279,19448.8608310886,"Middle East & North Africa","AE"
"United Arab Emirates",2008,6206623,75.955,1.948,35246.6937703782,"Middle East & North Africa","AE"
"United Arab Emirates",2012,8105873,76.671,1.82,31980.24143802,"Middle East & North Africa","AE"
"United Arab Emirates",2013,8207940,76.841,1.801,32022.6144690975,"Middle East & North Africa","AE"
"United Arab Emirates",2010,7511690,76.325,1.868,31040.2545235207,"Middle East & North Africa","AE"
"United Arab Emirates",1981,1092153,68.086,5.344,55157.8184572896,"Middle East & North Africa","AE"
"United Arab Emirates",1998,2755497,73.669,2.902,28676.1896095734,"Middle East & North Africa","AE"
"United Arab Emirates",1976,624390,65.506,5.873,52628.3622540725,"Middle East & North Africa","AE"
"United Arab Emirates",1989,1709232,71.177,4.566,29062.1632003676,"Middle East & North Africa","AE"
"United Arab Emirates",2009,6938815,76.144,1.903,31561.1669246838,"Middle East & North Africa","AE"
"United Arab Emirates",1970,231754,61.614,6.605,13677.0427905313,"Middle East & North Africa","AE"
"United Arab Emirates",1993,2121704,72.347,3.784,28314.811569565,"Middle East & North Africa","AE"
"United Arab Emirates",1985,1349000,69.78,5.065,38213.6512358166,"Middle East & North Africa","AE"
"United Arab Emirates",2003,3400959,74.877,2.329,30646.1106435593,"Middle East & North Africa","AE"
"United Arab Emirates",2000,3033491,74.163,2.644,30012.3177543607,"Middle East & North Africa","AE"
"United Arab Emirates",2007,5405541,75.757,2.004,35530.7798584165,"Middle East & North Africa","AE"
"United Arab Emirates",1980,1016228,67.615,5.423,58179.448557949,"Middle East & North Africa","AE"
"United Arab Emirates",1984,1279010,69.383,5.141,41475.711317704,"Middle East & North Africa","AE"
"United Arab Emirates",1987,1516782,70.515,4.86,29327.0587995242,"Middle East & North Africa","AE"
"United Arab Emirates",2005,4069349,75.332,2.149,33487,"Middle East & North Africa","AE"
"United Arab Emirates",1996,2473983,73.155,3.215,29286.308845352,"Middle East & North Africa","AE"
"United Arab Emirates",1988,1611257,70.854,4.724,27050.8473429283,"Middle East & North Africa","AE"
"United Arab Emirates",1995,2348539,72.89,3.393,29341.6507187092,"Middle East & North Africa","AE"
"United Arab Emirates",1978,828378,66.608,5.624,45587.6213954049,"Middle East & North Africa","AE"
"United Arab Emirates",1997,2611610,73.415,3.052,29989.448482569,"Middle East & North Africa","AE"
"United Arab Emirates",1972,322868,63.018,6.402,12703.6104598036,"Middle East & North Africa","AE"
"United Arab Emirates",1975,533554,64.917,6.009,53499.4568225785,"Middle East & North Africa","AE"
"United Arab Emirates",1991,1909812,71.781,4.193,30832.8150965152,"Middle East & North Africa","AE"
"United Arab Emirates",1974,453530,64.307,6.146,47592.5184090492,"Middle East & North Africa","AE"
"United Arab Emirates",1994,2232980,72.62,3.583,29007.1371298241,"Middle East & North Africa","AE"
"United Arab Emirates",1999,2897038,73.918,2.766,28251.7043579418,"Middle East & North Africa","AE"
"United Arab Emirates",1979,927412,67.123,5.517,50726.2276030776,"Middle East & North Africa","AE"
"United Arab Emirates",1986,1428788,70.157,4.973,29225.2952878139,"Middle East & North Africa","AE"
"United Arab Emirates",1983,1217021,68.969,5.209,42152.153725341,"Middle East & North Africa","AE"
"United Arab Emirates",1971,272529,62.333,6.512,13239.2558281509,"Middle East & North Africa","AE"
"United Arab Emirates",1982,1157336,68.537,5.274,47211.4005979029,"Middle East & North Africa","AE"
"United Arab Emirates",2001,3149440,74.405,2.532,29446.257068723,"Middle East & North Africa","AE"
"United Arab Emirates",2006,4662728,75.549,2.071,35388.8568962824,"Middle East & North Africa","AE"
"United Arab Emirates",1990,1808642,71.485,4.388,32431.2285428424,"Middle East & North Africa","AE"
"United Kingdom",2010,62035570,80.085,1.899,31448.182275872,"Europe & Central Asia","GB"
"United Kingdom",1993,57681639,76.32,1.777,23170.2815080807,"Europe & Central Asia","GB"
"United Kingdom",1998,58488026,77.45,1.71,26773.3302680793,"Europe & Central Asia","GB"
"United Kingdom",1992,57525459,76.46,1.789,22705.0925363937,"Europe & Central Asia","GB"
"United Kingdom",1977,56290629,73.25,1.744,17428.7484618635,"Europe & Central Asia","GB"
"United Kingdom",2009,61652315,79.913,1.89,31127.3079095407,"Europe & Central Asia","GB"
"United Kingdom",1965,54349899,71.61,2.757,13724.3527129821,"Europe & Central Asia","GB"
"United Kingdom",2004,59891788,79.1,1.723,31097.5219041884,"Europe & Central Asia","GB"
"United Kingdom",2002,59339971,78.43,1.674,29478.9991915836,"Europe & Central Asia","GB"
"United Kingdom",1982,56341308,74.19,1.757,18232.4245156783,"Europe & Central Asia","GB"
"United Kingdom",2005,60202727,79.3,1.762,31580,"Europe & Central Asia","GB"
"United Kingdom",1981,56317534,74.06,1.739,17940.780681547,"Europe & Central Asia","GB"
"United Kingdom",1997,58318771,77.31,1.728,26074.5313569316,"Europe & Central Asia","GB"
"United Kingdom",2012,62798099,80.396,1.896,31295.1431522074,"Europe & Central Asia","GB"
"United Kingdom",1990,57214474,75.89,1.813,23123.52695682,"Europe & Central Asia","GB"
"United Kingdom",1972,55964697,72.1,2.074,15895.1164124017,"Europe & Central Asia","GB"
"United Kingdom",1963,53640457,70.83,2.8,12876.5997418356,"Europe & Central Asia","GB"
"United Kingdom",2006,60538143,79.53,1.803,32214.6511507267,"Europe & Central Asia","GB"
"United Kingdom",1984,56436762,74.83,1.796,19309.6654981086,"Europe & Central Asia","GB"
"United Kingdom",1986,56622956,74.95,1.822,20747.6926617725,"Europe & Central Asia","GB"
"United Kingdom",1989,57058173,75.55,1.822,23100.7417580307,"Europe & Central Asia","GB"
"United Kingdom",2008,61270318,79.499,1.871,32623.5160500435,"Europe & Central Asia","GB"
"United Kingdom",1973,56081455,72.31,1.976,16924.4292588654,"Europe & Central Asia","GB"
"United Kingdom",2011,62417431,80.244,1.9,31496.6222778532,"Europe & Central Asia","GB"
"United Kingdom",1980,56303011,73.72,1.726,18199.8344962514,"Europe & Central Asia","GB"
"United Kingdom",1974,56170690,72.51,1.892,16690.2702425612,"Europe & Central Asia","GB"
"United Kingdom",1979,56296406,73.29,1.721,18531.6890273412,"Europe & Central Asia","GB"
"United Kingdom",2007,60896101,79.344,1.841,33165.2016374155,"Europe & Central Asia","GB"
"United Kingdom",1971,55819499,72.32,2.182,15399.0762454305,"Europe & Central Asia","GB"
"United Kingdom",1996,58156871,77.05,1.743,25328.7711645935,"Europe & Central Asia","GB"
"United Kingdom",1968,55212835,71.79,2.515,14651.0073602547,"Europe & Central Asia","GB"
"United Kingdom",1985,56516908,74.68,1.812,19935.2409739283,"Europe & Central Asia","GB"
"United Kingdom",1995,57997210,76.78,1.756,24716.0142462595,"Europe & Central Asia","GB"
"United Kingdom",1999,58671413,77.56,1.691,27467.5062570585,"Europe & Central Asia","GB"
"United Kingdom",1975,56234250,72.78,1.825,16673.6395182427,"Europe & Central Asia","GB"
"United Kingdom",1983,56379327,74.44,1.777,18865.502251973,"Europe & Central Asia","GB"
"United Kingdom",2013,63177406,80.547,1.892,31256.0961612321,"Europe & Central Asia","GB"
"United Kingdom",2003,59604347,78.52,1.693,30204.1543093191,"Europe & Central Asia","GB"
"United Kingdom",1967,54954044,72.16,2.613,14142.8508855611,"Europe & Central Asia","GB"
"United Kingdom",1978,56295032,73.18,1.727,18053.9480045307,"Europe & Central Asia","GB"
"United Kingdom",1994,57838596,76.88,1.766,24118.6669060315,"Europe & Central Asia","GB"
"United Kingdom",1970,55645390,72,2.294,15154.1847208859,"Europe & Central Asia","GB"
"United Kingdom",2001,59097129,78.31,1.669,28978.4143739626,"Europe & Central Asia","GB"
"United Kingdom",1988,56902081,75.41,1.827,22673.2758274557,"Europe & Central Asia","GB"
"United Kingdom",1969,55443064,71.75,2.407,14850.4852145332,"Europe & Central Asia","GB"
"United Kingdom",1991,57369629,76.06,1.801,22739.7330730391,"Europe & Central Asia","GB"
"United Kingdom",1962,53264855,70.92,2.785,12477.1770686779,"Europe & Central Asia","GB"
"United Kingdom",1966,54666008,71.53,2.696,13912.626465328,"Europe & Central Asia","GB"
"United Kingdom",1964,54006245,71.62,2.791,13465.993693191,"Europe & Central Asia","GB"
"United Kingdom",2000,58874117,78.04,1.675,28644.712445114,"Europe & Central Asia","GB"
"United Kingdom",1976,56273041,72.76,1.776,17050.6339209027,"Europe & Central Asia","GB"
"United Kingdom",1987,56753658,75.3,1.827,21664.7876710881,"Europe & Central Asia","GB"
"United States",1965,199452508,70.41,2.926,21209.9325173884,"America","US"
"United States",1980,229825004,73.93,1.821,27838.1079548237,"America","US"
"United States",2010,310383948,78.507,1.928,41230.5698633629,"America","US"
"United States",1967,203717833,70.76,2.564,22495.6800615535,"America","US"
"United States",2005,296820296,77.4,2.061,41674,"America","US"
"United States",2003,291290823,77.1,2.053,40044.1845800663,"America","US"
"United States",1975,219108358,72.68,1.769,24889.6017265882,"America","US"
"United States",2009,307686729,78.352,2.002,40576.887597308,"America","US"
"United States",1970,209463865,70.92,2.461,23345.773665687,"America","US"
"United States",2013,318497630,78.941,1.976,42717.2843459942,"America","US"
"United States",1962,191953977,70.21,3.481,18978.449362106,"America","US"
"United States",1990,253339097,75.4,2.069,33710.3898229491,"America","US"
"United States",1981,232035086,74.36,1.805,28160.1351530088,"America","US"
"United States",1998,275986072,76.7,2.003,37811.6783719729,"America","US"
"United States",1978,225436004,73.58,1.747,27814.1809716822,"America","US"
"United States",1968,205672498,70.42,2.467,23268.2141896368,"America","US"
"United States",1989,250857751,75.1,1.999,33587.0857424537,"America","US"
"United States",1974,217113584,72.08,1.827,25281.7043428895,"America","US"
"United States",1964,197094531,70.33,3.222,20243.9787522361,"America","US"
"United States",1986,243495805,74.87,1.835,31297.310126174,"America","US"
"United States",2004,294063120,77.5,2.058,40956.4013395755,"America","US"
"United States",2002,288467308,76.9,2.024,39535.8445717567,"America","US"
"United States",1973,215164616,71.54,1.871,25741.9990691438,"America","US"
"United States",1976,221161377,72.99,1.739,25881.7202302405,"America","US"
"United States",1983,236510688,74.71,1.783,28119.6868385833,"America","US"
"United States",1982,234261242,74.65,1.814,27243.4677894855,"America","US"
"United States",1997,272643340,76.5,1.974,36847.8133695343,"America","US"
"United States",2006,299564470,77.7,2.112,42378.8453642057,"America","US"
"United States",1966,201657141,70.43,2.714,22263.2236566793,"America","US"
"United States",1977,223274855,73.38,1.783,26715.1365335365,"America","US"
"United States",1993,260803255,75.5,2.019,33914.8920183722,"America","US"
"United States",1992,258275919,75.8,2.043,33589.5942819587,"America","US"
"United States",1985,241119752,74.79,1.835,30636.2110237117,"America","US"
"United States",2012,315791284,78.797,1.89704,42296.2316492477,"America","US"
"United States",1969,207573866,70.66,2.457,23669.4105530011,"America","US"
"United States",1979,227624232,74.03,1.795,28278.9145060893,"America","US"
"United States",2011,313085380,78.654,1.89704,41678.4109658709,"America","US"
"United States",1988,248381577,75.02,1.922,32860.5196920157,"America","US"
"United States",1995,266323717,75.8,1.982,35053.2861274884,"America","US"
"United States",1963,194592775,70.04,3.354,19461.0983452779,"America","US"
"United States",2008,304989064,77.8,2.074,42226.580034574,"America","US"
"United States",2001,285544778,76.9,2.031,39474.1063990161,"America","US"
"United States",1972,213250350,71.34,2.008,24654.0351190794,"America","US"
"United States",2000,282496310,76.8,2.054,39758.4991065757,"America","US"
"United States",1999,279300030,76.7,2.009,38912.5817761629,"America","US"
"United States",1984,238794274,74.81,1.792,29785.2541918193,"America","US"
"United States",2007,302284564,77.9,2.122,42764.2212461263,"America","US"
"United States",1987,245920994,75.01,1.865,31953.8140586075,"America","US"
"United States",1996,269393632,76.1,1.98,35806.9967890209,"America","US"
"United States",1971,211355529,71.24,2.268,23744.6717903971,"America","US"
"United States",1994,263468980,75.7,2.003,34730.5643331282,"America","US"
"United States",1991,255807342,75.5,2.058,33076.8743436495,"America","US"
"Uruguay",2011,3380008,76.938,2.068,12741.7920245887,"America","UY"
"Uruguay",1992,3153857,72.954,2.487,8137.0047754929,"America","UY"
"Uruguay",1970,2809117,68.617,2.902,5979.1286261966,"America","UY"
"Uruguay",1980,2914683,70.255,2.724,7586.1604309194,"America","UY"
"Uruguay",1998,3290261,74.325,2.295,9590.0719777012,"America","UY"
"Uruguay",1978,2874998,69.722,2.849,6808.8625013966,"America","UY"
"Uruguay",1968,2774109,68.576,2.844,5475.2297438056,"America","UY"
"Uruguay",1977,2856206,69.483,2.905,6504.3396631538,"America","UY"
"Uruguay",1989,3088110,72.387,2.523,7453.3613558177,"America","UY"
"Uruguay",2004,3321367,75.656,2.171,8735.001477139,"America","UY"
"Uruguay",1994,3200342,73.383,2.432,8728.0672440704,"America","UY"
"Uruguay",1962,2603317,68.198,2.885,5603.3577166121,"America","UY"
"Uruguay",1990,3109122,72.57,2.518,7466.4104042733,"America","UY"
"Uruguay",2013,3403117,77.23,2.046,13632.2059228409,"America","UY"
"Uruguay",2010,3368786,76.787,2.08,12097.7746503228,"America","UY"
"Uruguay",1984,2991478,71.343,2.546,6366.4693520033,"America","UY"
"Uruguay",2007,3335528,76.275,2.122,10220.5358550181,"America","UY"
"Uruguay",1973,2821367,68.824,2.988,5737.3116177167,"America","UY"
"Uruguay",2009,3357391,76.628,2.093,11148.2760867915,"America","UY"
"Uruguay",1997,3269301,74.09,2.327,9230.2407083112,"America","UY"
"Uruguay",2005,3322529,75.871,2.155,9266,"America","UY"
"Uruguay",2002,3325379,75.216,2.205,7727.0020043541,"America","UY"
"Uruguay",1993,3177035,73.162,2.463,8331.9398764,"America","UY"
"Uruguay",1974,2823326,68.941,2.993,5909.0503538008,"America","UY"
"Uruguay",2006,3327451,76.079,2.138,9620.3302685063,"America","UY"
"Uruguay",1967,2749441,68.568,2.831,5444.6196197386,"America","UY"
"Uruguay",1976,2840601,69.27,2.951,6468.6617758934,"America","UY"
"Uruguay",1964,2664775,68.455,2.858,5603.1473162364,"America","UY"
"Uruguay",1985,3010766,71.583,2.53,6420.4087134052,"America","UY"
"Uruguay",1986,3029948,71.804,2.523,6946.5734511415,"America","UY"
"Uruguay",1965,2693906,68.522,2.841,5605.1067232483,"America","UY"
"Uruguay",1995,3223401,73.614,2.398,8495.0707923141,"America","UY"
"Uruguay",1981,2933904,70.535,2.665,7690.7030694521,"America","UY"
"Uruguay",1969,2794374,68.59,2.869,5756.4341428343,"America","UY"
"Uruguay",1987,3048955,72.009,2.523,7452.3989691777,"America","UY"
"Uruguay",1982,2953118,70.814,2.614,6920.2230510151,"America","UY"
"Uruguay",2012,3391428,77.084,2.056,13179.2310803465,"America","UY"
"Uruguay",1988,3068166,72.202,2.524,7407.3610711697,"America","UY"
"Uruguay",1979,2894983,69.982,2.787,7189.871539761,"America","UY"
"Uruguay",1983,2972284,71.085,2.574,6475.0123626086,"America","UY"
"Uruguay",2000,3319066,74.777,2.243,9092.3177464825,"America","UY"
"Uruguay",2008,3345967,76.458,2.107,10920.6417529365,"America","UY"
"Uruguay",1963,2634538,68.347,2.874,5558.9005977935,"America","UY"
"Uruguay",2003,3323124,75.436,2.188,7853.8186855939,"America","UY"
"Uruguay",1972,2820734,68.733,2.969,5703.4088980645,"America","UY"
"Uruguay",2001,3324810,74.997,2.223,8732.1981985856,"America","UY"
"Uruguay",1966,2722232,68.555,2.831,5737.1627178508,"America","UY"
"Uruguay",1991,3131140,72.758,2.506,7628.8367527255,"America","UY"
"Uruguay",1975,2829391,69.088,2.981,6252.6199807537,"America","UY"
"Uruguay",1999,3307290,74.553,2.267,9266.7919896809,"America","UY"
"Uruguay",1971,2817577,68.665,2.938,5916.9498012817,"America","UY"
"Uruguay",1996,3246484,73.852,2.362,8856.8114268828,"America","UY"
"Uzbekistan",1977,14762133,64.645,5.66,2370.8011635057,"Europe & Central Asia","UZ"
"Uzbekistan",1968,11253870,62.286,6.608,2056.6960795174,"Europe & Central Asia","UZ"
"Uzbekistan",1998,24127427,66.781,2.988,1554.9277112749,"Europe & Central Asia","UZ"
"Uzbekistan",1970,11972994,62.964,6.492,2204.2142965159,"Europe & Central Asia","UZ"
"Uzbekistan",2008,26811974,67.647,2.457,2428.749951047,"Europe & Central Asia","UZ"
"Uzbekistan",1992,21500062,66.476,3.93,1682.50051268,"Europe & Central Asia","UZ"
"Uzbekistan",2009,27128063,67.756,2.437,2583.5647966326,"Europe & Central Asia","UZ"
"Uzbekistan",1997,23751722,66.65,3.137,1513.4345886445,"Europe & Central Asia","UZ"
"Uzbekistan",1988,19561181,67.134,4.346,2112.7138659771,"Europe & Central Asia","UZ"
"Uzbekistan",1964,9888629,60.682,6.777,1755.0231204158,"Europe & Central Asia","UZ"
"Uzbekistan",2012,28077486,68.117,2.343,3117.273865531,"Europe & Central Asia","UZ"
"Uzbekistan",1989,20033912,67.006,4.269,2094.5636838862,"Europe & Central Asia","UZ"
"Uzbekistan",1976,14374729,64.41,5.829,2380.6848412158,"Europe & Central Asia","UZ"
"Uzbekistan",2010,27444702,67.871,2.41,2753.9894174193,"Europe & Central Asia","UZ"
"Uzbekistan",1967,10912708,61.91,6.66,1962.2267322562,"Europe & Central Asia","UZ"
"Uzbekistan",1978,15148932,64.9,5.482,2365.0872067505,"Europe & Central Asia","UZ"
"Uzbekistan",2007,26503833,67.547,2.471,2259.8702673301,"Europe & Central Asia","UZ"
"Uzbekistan",1985,18174143,66.975,4.539,2126.7243743462,"Europe & Central Asia","UZ"
"Uzbekistan",2002,25275028,67.151,2.588,1724.2955065121,"Europe & Central Asia","UZ"
"Uzbekistan",2004,25708188,67.294,2.512,1876.6012737537,"Europe & Central Asia","UZ"
"Uzbekistan",1990,20515248,66.826,4.176,1993.4260778352,"Europe & Central Asia","UZ"
"Uzbekistan",2013,28398155,68.241,2.309,3295.9318517005,"Europe & Central Asia","UZ"
"Uzbekistan",1965,10233502,61.104,6.748,1832.0256395824,"Europe & Central Asia","UZ"
"Uzbekistan",1980,15951899,65.472,5.127,2233.9827502411,"Europe & Central Asia","UZ"
"Uzbekistan",2011,27760267,67.993,2.377,2921.0742186935,"Europe & Central Asia","UZ"
"Uzbekistan",1991,21005364,66.635,4.062,1935.3136857063,"Europe & Central Asia","UZ"
"Uzbekistan",2000,24775610,66.999,2.742,1635.2153808839,"Europe & Central Asia","UZ"
"Uzbekistan",1996,23347452,66.517,3.298,1461.9758124057,"Europe & Central Asia","UZ"
"Uzbekistan",1975,13980997,64.191,5.983,2337.8452364145,"Europe & Central Asia","UZ"
"Uzbekistan",1981,16375762,65.792,4.968,2195.0833472655,"Europe & Central Asia","UZ"
"Uzbekistan",1984,17715706,66.736,4.616,2166.4061371631,"Europe & Central Asia","UZ"
"Uzbekistan",1995,22919357,66.408,3.463,1460.983033279,"Europe & Central Asia","UZ"
"Uzbekistan",1974,13578159,63.977,6.119,2397.219559314,"Europe & Central Asia","UZ"
"Uzbekistan",1994,22466866,66.356,3.627,1499.5078700744,"Europe & Central Asia","UZ"
"Uzbekistan",1973,13168838,63.757,6.237,2395.6704729302,"Europe & Central Asia","UZ"
"Uzbekistan",1999,24469439,66.899,2.855,1597.6336175796,"Europe & Central Asia","UZ"
"Uzbekistan",1962,9201176,59.822,6.783,1636.9333083669,"Europe & Central Asia","UZ"
"Uzbekistan",1993,21990917,66.379,3.784,1611.3835118742,"Europe & Central Asia","UZ"
"Uzbekistan",1972,12759275,63.519,6.338,2231.0537460853,"Europe & Central Asia","UZ"
"Uzbekistan",1971,12358535,63.256,6.422,2240.6814696863,"Europe & Central Asia","UZ"
"Uzbekistan",2006,26213729,67.455,2.482,2095.2758008988,"Europe & Central Asia","UZ"
"Uzbekistan",2001,25042537,67.08,2.654,1681.6587179003,"Europe & Central Asia","UZ"
"Uzbekistan",2003,25489492,67.222,2.542,1771.1886860355,"Europe & Central Asia","UZ"
"Uzbekistan",2005,25947414,67.371,2.493,1975,"Europe & Central Asia","UZ"
"Uzbekistan",1969,11605561,62.639,6.552,2065.9471951695,"Europe & Central Asia","UZ"
"Uzbekistan",1983,17260951,66.441,4.711,2199.4898367413,"Europe & Central Asia","UZ"
"Uzbekistan",1982,16812955,66.12,4.829,2189.6707193625,"Europe & Central Asia","UZ"
"Uzbekistan",1966,10574321,61.515,6.707,1899.2611757413,"Europe & Central Asia","UZ"
"Uzbekistan",1986,18634041,67.127,4.474,2154.5725797,"Europe & Central Asia","UZ"
"Uzbekistan",1979,15543520,65.175,5.302,2291.4453717427,"Europe & Central Asia","UZ"
"Uzbekistan",1987,19095670,67.179,4.413,2124.2804720344,"Europe & Central Asia","UZ"
"Uzbekistan",1963,9542785,60.253,6.79,1575.6414997536,"Europe & Central Asia","UZ"
"Vanuatu",1981,118584,58.929,5.503,2624.3240156477,"East Asia & Pacific","VU"
"Vanuatu",1973,93768,54.101,6.067,2282.1116316931,"East Asia & Pacific","VU"
"Vanuatu",2007,222377,69.848,3.679,3790.9840006451,"East Asia & Pacific","VU"
"Vanuatu",1976,103031,55.89,5.858,2713.8493826986,"East Asia & Pacific","VU"
"Vanuatu",1980,115641,58.348,5.575,2584.8103732911,"East Asia & Pacific","VU"
"Vanuatu",2012,251674,71.344,3.419,3940.9239843428,"East Asia & Pacific","VU"
"Vanuatu",1998,177946,66.634,4.542,3936.022984566,"East Asia & Pacific","VU"
"Vanuatu",1985,130030,60.916,5.209,3464.3098772429,"East Asia & Pacific","VU"
"Vanuatu",1989,142852,62.628,4.971,3217.7159511985,"East Asia & Pacific","VU"
"Vanuatu",1982,121438,59.477,5.43,2834.8900697439,"East Asia & Pacific","VU"
"Vanuatu",1978,109436,57.125,5.716,2972.5889088619,"East Asia & Pacific","VU"
"Vanuatu",2001,189544,67.819,4.268,3575.446086314,"East Asia & Pacific","VU"
"Vanuatu",1999,181239,67.043,4.459,3741.0988968985,"East Asia & Pacific","VU"
"Vanuatu",2003,199968,68.539,4.056,3251.043514885,"East Asia & Pacific","VU"
"Vanuatu",1988,139368,62.194,5.022,3191.4444243477,"East Asia & Pacific","VU"
"Vanuatu",1994,164254,64.897,4.775,3482.0846891455,"East Asia & Pacific","VU"
"Vanuatu",1984,127097,60.467,5.282,3507.6412230373,"East Asia & Pacific","VU"
"Vanuatu",2008,228041,70.157,3.608,3945.4121642888,"East Asia & Pacific","VU"
"Vanuatu",2005,211170,69.211,3.851,3477,"East Asia & Pacific","VU"
"Vanuatu",2002,194555,68.185,4.162,3234.4581405918,"East Asia & Pacific","VU"
"Vanuatu",2009,233790,70.461,3.549,3984.7037328332,"East Asia & Pacific","VU"
"Vanuatu",1993,159857,64.444,4.814,3492.0420112911,"East Asia & Pacific","VU"
"Vanuatu",1977,106231,56.506,5.787,2605.6879846605,"East Asia & Pacific","VU"
"Vanuatu",2013,257812,71.626,3.382,4017.2219487711,"East Asia & Pacific","VU"
"Vanuatu",1987,136129,61.768,5.078,3251.2745448451,"East Asia & Pacific","VU"
"Vanuatu",1983,124252,59.989,5.356,3359.301364575,"East Asia & Pacific","VU"
"Vanuatu",1996,171783,65.784,4.677,3729.7491628121,"East Asia & Pacific","VU"
"Vanuatu",1991,150791,63.527,4.887,3574.8581263345,"East Asia & Pacific","VU"
"Vanuatu",1997,174921,66.214,4.614,3840.4672481121,"East Asia & Pacific","VU"
"Vanuatu",1979,112587,57.743,5.645,2999.8201056142,"East Asia & Pacific","VU"
"Vanuatu",2000,185074,67.438,4.368,3762.1896183738,"East Asia & Pacific","VU"
"Vanuatu",1992,155270,63.986,4.85,3443.4244598475,"East Asia & Pacific","VU"
"Vanuatu",2011,245619,71.055,3.456,3926.1129540325,"East Asia & Pacific","VU"
"Vanuatu",1995,168263,65.345,4.73,3555.6184959446,"East Asia & Pacific","VU"
"Vanuatu",2004,205561,68.88,3.95,3340.5133128971,"East Asia & Pacific","VU"
"Vanuatu",1986,133041,61.346,5.141,3314.9701165925,"East Asia & Pacific","VU"
"Vanuatu",2010,239651,70.761,3.499,3959.3248819148,"East Asia & Pacific","VU"
"Vanuatu",2006,216760,69.533,3.76,3686.8959947699,"East Asia & Pacific","VU"
"Vanuatu",1990,146636,63.072,4.927,3281.5646408203,"East Asia & Pacific","VU"
"Vanuatu",1974,96799,54.688,5.999,2972.5093039504,"East Asia & Pacific","VU"
"Vanuatu",1975,99886,55.283,5.929,2746.962381885,"East Asia & Pacific","VU"
"Venezuela",1994,21569680,71.723,3.147,9912.0696906257,"America","VE"
"Venezuela",1989,19201096,70.86,3.524,9427.017796815,"America","VE"
"Venezuela",1992,20635233,71.438,3.292,10733.9263057062,"America","VE"
"Venezuela",1967,9686071,63.463,6.014,9541.4741880189,"America","VE"
"Venezuela",1964,8759890,61.825,6.495,9244.1887568627,"America","VE"
"Venezuela",1997,22962221,72.088,2.967,10165.4951810995,"America","VE"
"Venezuela",1968,10003238,63.979,5.811,9904.4584669242,"America","VE"
"Venezuela",2012,29890694,74.477,2.417,11685.1771941737,"America","VE"
"Venezuela",1988,18711830,70.596,3.597,10350.5201603321,"America","VE"
"Venezuela",1995,22034909,71.851,3.082,9935.4095792441,"America","VE"
"Venezuela",2004,26199994,73.054,2.664,9121.4303472807,"America","VE"
"Venezuela",1976,13135849,67.208,4.574,12688.9234117248,"America","VE"
"Venezuela",2013,30340637,74.633,2.39,11511.1465032611,"America","VE"
"Venezuela",2008,28057485,73.814,2.531,11862.3220001628,"America","VE"
"Venezuela",1969,10333268,64.476,5.605,9897.5657226844,"America","VE"
"Venezuela",1999,23886213,72.312,2.867,9245.2326620455,"America","VE"
"Venezuela",2003,25736393,72.877,2.701,7810.9708160738,"America","VE"
"Venezuela",1980,15036273,68.166,4.199,12124.5363813094,"America","VE"
"Venezuela",2000,24348304,72.432,2.822,9434.2374757885,"America","VE"
"Venezuela",1971,11045959,65.396,5.219,10428.9280692453,"America","VE"
"Venezuela",2007,27593427,73.628,2.562,11453.1756209813,"America","VE"
"Venezuela",1998,23424338,72.199,2.915,10014.508446658,"America","VE"
"Venezuela",1975,12681017,66.908,4.67,11863.665274097,"America","VE"
"Venezuela",1965,9067485,62.384,6.368,9424.8243013936,"America","VE"
"Venezuela",1983,16370463,68.963,3.933,10042.7609432533,"America","VE"
"Venezuela",1979,14567680,67.943,4.296,12806.9771039494,"America","VE"
"Venezuela",1982,15932973,68.669,4.014,11152.4101070625,"America","VE"
"Venezuela",1981,15490555,68.405,4.104,11729.2697695155,"America","VE"
"Venezuela",2010,28979857,74.159,2.472,10956.6035526601,"America","VE"
"Venezuela",2011,29436891,74.32,2.444,11241.084148151,"America","VE"
"Venezuela",1991,20162745,71.275,3.37,10243.3372207834,"America","VE"
"Venezuela",1990,19685177,71.085,3.448,9701.1439400888,"America","VE"
"Venezuela",2009,28519913,73.991,2.501,11299.3192243091,"America","VE"
"Venezuela",1985,17269324,69.624,3.794,9268.8400954109,"America","VE"
"Venezuela",1984,16813481,69.285,3.861,9500.5158050902,"America","VE"
"Venezuela",1996,22499248,71.972,3.022,9725.534559987,"America","VE"
"Venezuela",1972,11428022,65.816,5.053,10505.2596559109,"America","VE"
"Venezuela",2005,26664122,73.242,2.629,9876,"America","VE"
